communication_length_chars_avg,communication_length_chars_max,communication_length_chars_min,communication_length_chars_total,communication_length_texts,communication_length_words_avg,communication_length_words_max,communication_length_words_min,communication_length_words_total,communication_similarity_avg,communication_similarity_computed_pairs,communication_similarity_exact,communication_similarity_max,communication_similarity_min,communication_similarity_num_pairs,composite_tasks,environment,num_steps,num_trajectories,reasoning_length_chars_avg,reasoning_length_chars_max,reasoning_length_chars_min,reasoning_length_chars_total,reasoning_length_texts,reasoning_length_words_avg,reasoning_length_words_max,reasoning_length_words_min,reasoning_length_words_total,reasoning_similarity_avg,reasoning_similarity_computed_pairs,reasoning_similarity_exact,reasoning_similarity_max,reasoning_similarity_min,reasoning_similarity_num_pairs,reasoning_to_communication_similarity_avg,reasoning_to_communication_similarity_computed_pairs,reasoning_to_communication_similarity_exact,reasoning_to_communication_similarity_max,reasoning_to_communication_similarity_min,reasoning_to_communication_similarity_num_pairs,sampling_method,tool_call_distribution_json
81.4625,138,47,13034.0,160,13.86875,24,8,2219.0,,,,,,,MatchCupAndDrink,match_cup_and_drink,442,30,70.02488687782805,114,37,30951.0,442,12.450226244343892,19,7,5503.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":160,""fraction"":0.36199095022624433},""give_space"":{""count"":53,""fraction"":0.11990950226244344},""navigate_to_fixture"":{""count"":109,""fraction"":0.24660633484162897},""pick_up_object"":{""count"":60,""fraction"":0.13574660633484162},""place_next_to"":{""count"":60,""fraction"":0.13574660633484162}}"
68.89430894308943,101,38,8474.0,123,12.382113821138212,18,7,1523.0,,,,,,,MeatSkewerAssembly,meat_skewer_assembly,292,30,68.04109589041096,101,48,19868.0,292,12.64041095890411,19,8,3691.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":123,""fraction"":0.4212328767123288},""give_space"":{""count"":25,""fraction"":0.08561643835616438},""navigate_to_fixture"":{""count"":24,""fraction"":0.0821917808219178},""pick_up_object"":{""count"":60,""fraction"":0.2054794520547945},""place_in_receptacle"":{""count"":60,""fraction"":0.2054794520547945}}"
67.37373737373737,115,32,13340.0,198,12.55050505050505,22,6,2485.0,,,,,,,OrganizeCondiments,organize_condiments,630,30,60.96666666666667,158,32,38409.0,630,11.346031746031747,29,6,7148.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":198,""fraction"":0.3142857142857143},""give_space"":{""count"":91,""fraction"":0.14444444444444443},""navigate_to_fixture"":{""count"":161,""fraction"":0.25555555555555554},""pick_up_object"":{""count"":90,""fraction"":0.14285714285714285},""place_in_receptacle"":{""count"":90,""fraction"":0.14285714285714285}}"
68.18435754189944,127,29,12205.0,179,13.58659217877095,24,5,2432.0,,,,,,,PlateStoreDinner,plate_store_dinner,620,30,60.32258064516129,103,30,37400.0,620,12.138709677419355,21,6,7526.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":179,""fraction"":0.2887096774193548},""give_space"":{""count"":49,""fraction"":0.07903225806451612},""navigate_to_fixture"":{""count"":182,""fraction"":0.29354838709677417},""open_hinged_part"":{""count"":30,""fraction"":0.04838709677419355},""pick_up_object"":{""count"":90,""fraction"":0.14516129032258066},""place_in_receptacle"":{""count"":60,""fraction"":0.0967741935483871},""place_on_object"":{""count"":30,""fraction"":0.04838709677419355}}"
73.22307692307692,125,38,9519.0,130,12.569230769230769,22,6,1634.0,,,,,,,PortionHotDogs,portion_hot_dogs,469,30,61.86780383795309,102,33,29016.0,469,11.6545842217484,20,7,5466.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":130,""fraction"":0.2771855010660981},""give_space"":{""count"":52,""fraction"":0.11087420042643924},""navigate_to_fixture"":{""count"":47,""fraction"":0.10021321961620469},""pick_up_object"":{""count"":120,""fraction"":0.255863539445629},""place_on_object"":{""count"":120,""fraction"":0.255863539445629}}"
65.16058394160584,120,34,8927.0,137,11.496350364963504,22,6,1575.0,,,,,,,PortionYogurt,portion_yogurt,429,30,64.02331002331002,120,31,27466.0,429,11.68997668997669,23,5,5015.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":137,""fraction"":0.31934731934731936},""give_space"":{""count"":26,""fraction"":0.06060606060606061},""navigate_to_fixture"":{""count"":26,""fraction"":0.06060606060606061},""pick_up_object"":{""count"":120,""fraction"":0.27972027972027974},""place_on_object"":{""count"":120,""fraction"":0.27972027972027974}}"
66.02112676056338,118,45,9375.0,142,11.908450704225352,23,7,1691.0,,,,,,,PrepareCheeseStation,prepare_cheese_station,437,30,61.52860411899314,89,36,26888.0,437,11.88787185354691,18,7,5195.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":142,""fraction"":0.32494279176201374},""give_space"":{""count"":30,""fraction"":0.06864988558352403},""navigate_to_fixture"":{""count"":85,""fraction"":0.1945080091533181},""open_hinged_part"":{""count"":60,""fraction"":0.13729977116704806},""pick_up_object"":{""count"":60,""fraction"":0.13729977116704806},""place_next_to"":{""count"":60,""fraction"":0.13729977116704806}}"
72.36969696969697,117,35,11941.0,165,13.32121212121212,23,8,2198.0,,,,,,,PrepareCocktailStation,prepare_cocktail_station,567,30,65.12169312169313,117,36,36924.0,567,12.403880070546737,21,6,7033.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":165,""fraction"":0.291005291005291},""give_space"":{""count"":49,""fraction"":0.08641975308641975},""navigate_to_fixture"":{""count"":143,""fraction"":0.25220458553791886},""open_hinged_part"":{""count"":30,""fraction"":0.05291005291005291},""pick_up_object"":{""count"":90,""fraction"":0.15873015873015872},""place_in_receptacle"":{""count"":30,""fraction"":0.05291005291005291},""place_next_to"":{""count"":60,""fraction"":0.10582010582010581}}"
75.33333333333333,101,56,452.0,6,13.5,18,8,81.0,,,,,,,PrepareCoffee,prepare_coffee,20,1,59.4,72,41,1188.0,20,11.1,14,8,222.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":6,""fraction"":0.3},""give_space"":{""count"":3,""fraction"":0.15},""navigate_to_fixture"":{""count"":5,""fraction"":0.25},""open_hinged_part"":{""count"":1,""fraction"":0.05},""pick_up_object"":{""count"":2,""fraction"":0.1},""place_on_surface"":{""count"":1,""fraction"":0.05},""place_under"":{""count"":1,""fraction"":0.05},""press_button"":{""count"":1,""fraction"":0.05}}"
76.2784090909091,114,29,13425.0,176,14.153409090909092,23,5,2491.0,,,,,,,PrepareDrinkStation,prepare_drink_station,555,30,62.682882882882886,105,33,34789.0,555,12.066666666666666,19,7,6697.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":176,""fraction"":0.3171171171171171},""give_space"":{""count"":45,""fraction"":0.08108108108108109},""navigate_to_fixture"":{""count"":154,""fraction"":0.2774774774774775},""pick_up_object"":{""count"":90,""fraction"":0.16216216216216217},""place_in_receptacle"":{""count"":60,""fraction"":0.10810810810810811},""place_next_to"":{""count"":30,""fraction"":0.05405405405405406}}"
73.70833333333333,119,37,12383.0,168,13.857142857142858,24,7,2328.0,,,,,,,PrepareSausageCheese,prepare_sausage_cheese,475,30,63.44210526315789,111,37,30135.0,475,12.17263157894737,23,7,5782.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":168,""fraction"":0.35368421052631577},""give_space"":{""count"":60,""fraction"":0.12631578947368421},""navigate_to_fixture"":{""count"":97,""fraction"":0.20421052631578948},""open_hinged_part"":{""count"":30,""fraction"":0.06315789473684211},""pick_up_object"":{""count"":60,""fraction"":0.12631578947368421},""place_on_object"":{""count"":60,""fraction"":0.12631578947368421}}"
65.00699300699301,102,27,9296.0,143,12.832167832167832,20,5,1835.0,,,,,,,PrepareSoupServing,prepare_soup_serving,368,30,62.04891304347826,109,36,22834.0,368,12.1875,20,6,4485.0,,,,,,,,,,,,,base,"{""close_hinged_part"":{""count"":30,""fraction"":0.08152173913043478},""communicate"":{""count"":143,""fraction"":0.38858695652173914},""give_space"":{""count"":21,""fraction"":0.057065217391304345},""navigate_to_fixture"":{""count"":84,""fraction"":0.22826086956521738},""open_hinged_part"":{""count"":30,""fraction"":0.08152173913043478},""pick_up_object"":{""count"":30,""fraction"":0.08152173913043478},""place_in_receptacle"":{""count"":30,""fraction"":0.08152173913043478}}"
69.9,109,39,7689.0,110,12.281818181818181,20,7,1351.0,,,,,,,SeasoningSteak,seasoning_steak,246,30,73.42276422764228,105,44,18062.0,246,13.451219512195122,21,9,3309.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":110,""fraction"":0.44715447154471544},""give_space"":{""count"":31,""fraction"":0.12601626016260162},""navigate_to_fixture"":{""count"":45,""fraction"":0.18292682926829268},""pick_up_object"":{""count"":30,""fraction"":0.12195121951219512},""place_next_to"":{""count"":30,""fraction"":0.12195121951219512}}"
68.76785714285714,113,38,11553.0,168,13.202380952380953,23,6,2218.0,,,,,,,ServeMealJuice,serve_meal_juice,436,30,65.59633027522936,117,37,28600.0,436,12.417431192660551,22,8,5414.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":168,""fraction"":0.3853211009174312},""give_space"":{""count"":52,""fraction"":0.11926605504587157},""navigate_to_fixture"":{""count"":96,""fraction"":0.22018348623853212},""pick_up_object"":{""count"":60,""fraction"":0.13761467889908258},""place_next_to"":{""count"":60,""fraction"":0.13761467889908258}}"
73.77777777777777,106,37,9960.0,135,14.718518518518518,22,7,1987.0,,,,,,,ServeSteak,serve_steak,384,30,63.6953125,96,39,24459.0,384,12.338541666666666,18,8,4738.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":135,""fraction"":0.3515625},""give_space"":{""count"":55,""fraction"":0.14322916666666666},""navigate_to_fixture"":{""count"":74,""fraction"":0.19270833333333334},""pick_up_object"":{""count"":60,""fraction"":0.15625},""place_on_object"":{""count"":30,""fraction"":0.078125},""place_on_surface"":{""count"":30,""fraction"":0.078125}}"
63.49367088607595,108,39,10032.0,158,11.689873417721518,20,6,1847.0,,,,,,,SetBowlsForSoup,set_bowls_for_soup,465,30,59.78709677419355,101,36,27801.0,465,11.53763440860215,21,7,5365.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":158,""fraction"":0.33978494623655914},""give_space"":{""count"":53,""fraction"":0.11397849462365592},""navigate_to_fixture"":{""count"":104,""fraction"":0.22365591397849463},""open_hinged_part"":{""count"":30,""fraction"":0.06451612903225806},""pick_up_object"":{""count"":60,""fraction"":0.12903225806451613},""place_on_object"":{""count"":60,""fraction"":0.12903225806451613}}"
70.8875,138,32,11342.0,160,13.19375,28,6,2111.0,,,,,,,SetUpSpiceStation,set_up_spice_station,541,30,63.77634011090573,123,36,34503.0,541,12.402957486136783,23,7,6710.0,,,,,,,,,,,,,base,"{""communicate"":{""count"":160,""fraction"":0.2957486136783734},""give_space"":{""count"":41,""fraction"":0.07578558225508318},""navigate_to_fixture"":{""count"":160,""fraction"":0.2957486136783734},""pick_up_object"":{""count"":90,""fraction"":0.16635859519408502},""place_next_to"":{""count"":90,""fraction"":0.16635859519408502}}"
